fid,tid,t_url,t_heading,num_replies,num_views,starter_uid,starter_namelast_post_date
155,2147502549,/discussion.aspx?g=posts&t=2147502549,"Click on ""Report Post"" when you see an inappropriate thread",0,15878,2147484334,Iris L.,"Sunday, December 22, 2013 9:32 AM "
155,2147494381,/discussion.aspx?g=posts&t=2147494381,ALF in Georgia,3,14900,2147506205,Barcelona,"Tuesday, July 23, 2013 7:04 PM "
155,2147497725,/discussion.aspx?g=posts&t=2147497725,hola,3,14052,2147516086,Carmen79,"Sunday, June 2, 2013 11:48 AM "
155,2147496281,/discussion.aspx?g=posts&t=2147496281,VISITA MI HERMANO,2,14175,2147511644,NARCIZA,"Thursday, March 28, 2013 4:05 PM "
155,2147485184,/discussion.aspx?g=posts&t=2147485184,"Help for Olga, please",8,15226,2147483954,JAB,"Thursday, December 13, 2012 1:52 PM "
155,2147488435,/discussion.aspx?g=posts&t=2147488435,hola!!!!,2,13198,2147490053,terenaty,"Wednesday, December 5, 2012 12:40 PM "
155,2147486452,/discussion.aspx?g=posts&t=2147486452,Mi madre fallecio el dia del amor,2,13455,2147484367,SadinHeart,"Monday, November 26, 2012 1:20 PM "
155,2147492956,/discussion.aspx?g=posts&t=2147492956,"Question in Spanish on ""Solutions"" Can anyone help?",1,13365,2147483998,Mercy Grace,"Tuesday, October 30, 2012 7:57 AM "
155,2147490381,/discussion.aspx?g=posts&t=2147490381,Sally Ride died the first US woman travel into space,0,13642,2147495059,shohaghid9,"Monday, July 23, 2012 5:56 PM "
155,2147486930,/discussion.aspx?g=posts&t=2147486930,Porque Dios? Porque mi Madre?,2,14482,2147488932,Recalder,"Friday, July 6, 2012 8:04 AM "
155,2147488796,/discussion.aspx?g=posts&t=2147488796,Participar en el Mundo 2012 Informe Alzheimer Encuesta de Alzheimer,0,13941,2147484152,Myriam,"Monday, June 4, 2012 5:12 PM "
155,2147487075,/discussion.aspx?g=posts&t=2147487075,Carta de una madre a su hija,3,13895,2147484367,SadinHeart,"Monday, May 14, 2012 8:25 PM "
155,2147486072,/discussion.aspx?g=posts&t=2147486072,"Hola a todos, tengo problemas para poner el texto del mensaje, solo me deja escribir en el subjet. Me podrian ayudar?",4,14398,2147487069,LilianaTDF,"Friday, April 13, 2012 9:42 AM "
155,2147519592,/discussion.aspx?g=posts&t=2147519592,Hello,0,13435,10002,halock_t,"Monday, January 1, 1 12:00 AM "
