fid,tid,t_url,t_heading,num_replies,num_views,starter_uid,starter_namelast_post_date
2147485438,2147555803,/discussion.aspx?g=posts&t=2147555803,Wild imaginings (delusions & hallucinations). Roller coaster...,1,210,2147695024,ButterflyWings,"Wednesday, February 24, 2021 10:42 AM "
2147485438,2147555764,/discussion.aspx?g=posts&t=2147555764,Is it wrong?(1),11,596,2147614101,lsh42,"Wednesday, February 24, 2021 9:46 AM "
2147485438,2147555809,/discussion.aspx?g=posts&t=2147555809,Travel in the age of Covid,0,76,2147552511,BethL,"Wednesday, February 24, 2021 8:37 AM "
2147485438,2147555709,/discussion.aspx?g=posts&t=2147555709,It Is Getting Worse,21,1241,2147751955,CareGiverWife,"Wednesday, February 24, 2021 5:25 AM "
2147485438,2147555806,/discussion.aspx?g=posts&t=2147555806,Thanks to Crushed,0,209,2147690705,zauberflote,"Tuesday, February 23, 2021 9:43 PM "
2147485438,2147555780,/discussion.aspx?g=posts&t=2147555780,"Sort of on topic , Netflix movie",13,501,2147646082,Victoria2020,"Tuesday, February 23, 2021 9:25 PM "
2147485438,2147555677,/discussion.aspx?g=posts&t=2147555677,Bedridden - Reality Check?,14,1137,2147742966,HusbandHasEO,"Tuesday, February 23, 2021 6:29 PM "
2147485438,2147555652,/discussion.aspx?g=posts&t=2147555652,Just need to talk to my friends  (140),148,7196,2147484453,Lorita,"Tuesday, February 23, 2021 10:43 AM "
2147485438,2147555761,/discussion.aspx?g=posts&t=2147555761,what I've learned - 1,7,513,2147717228,piozam13,"Tuesday, February 23, 2021 10:26 AM "
2147485438,2147555793,/discussion.aspx?g=posts&t=2147555793,Incontinence(5),3,203,2147758323,MVChappy,"Tuesday, February 23, 2021 9:30 AM "
2147485438,2147555786,/discussion.aspx?g=posts&t=2147555786,Has anyone taken a caregiver course online?,4,222,2147669054,Ed1937,"Tuesday, February 23, 2021 8:37 AM "
2147485438,2147555794,/discussion.aspx?g=posts&t=2147555794,Looking for Advice,2,189,2147755157,Karl38,"Tuesday, February 23, 2021 7:30 AM "
2147485438,2147555705,/discussion.aspx?g=posts&t=2147555705,Misuse of POA by stepson,14,873,2147697125,CaregiverHelen,"Tuesday, February 23, 2021 7:14 AM "
2147485438,2147554107,/discussion.aspx?g=posts&t=2147554107,eyeglass prescriptions,5,681,2147549886,ghostdog,"Tuesday, February 23, 2021 1:22 AM "
2147485438,2147555789,/discussion.aspx?g=posts&t=2147555789,Harder than I thought,2,286,2147750214,Glopark,"Monday, February 22, 2021 8:42 PM "
2147485438,2147555746,/discussion.aspx?g=posts&t=2147555746,Alternative to Using the term Depends,14,530,2147735840,Valentinegirl60,"Monday, February 22, 2021 6:45 PM "
2147485438,2147555708,/discussion.aspx?g=posts&t=2147555708,2nd opinion(1),3,417,2147747211,Memphisdee,"Monday, February 22, 2021 5:32 PM "
2147485438,2147555660,/discussion.aspx?g=posts&t=2147555660,A roller coaster of emotions hit me like a train,19,1062,2147696050,LadyTexan,"Monday, February 22, 2021 5:15 PM "
2147485438,2147555788,/discussion.aspx?g=posts&t=2147555788,I hired a new aid - and other progress this month,0,144,2147744318,French,"Monday, February 22, 2021 3:24 PM "
2147485438,2147555778,/discussion.aspx?g=posts&t=2147555778,Impossible,7,391,2147726113,Nowhere,"Monday, February 22, 2021 2:45 PM "
2147485438,2147555718,/discussion.aspx?g=posts&t=2147555718,Anger(6),14,680,2147751733,Kevcoy,"Monday, February 22, 2021 1:22 PM "
2147485438,2147555748,/discussion.aspx?g=posts&t=2147555748,I've Seen Her In The Sun,11,507,2147713639,Army_Vet60,"Monday, February 22, 2021 12:48 PM "
2147485438,2147555719,/discussion.aspx?g=posts&t=2147555719,feeling good after a good deed,12,457,2147748013,JDancer,"Monday, February 22, 2021 7:38 AM "
2147485438,2147555731,/discussion.aspx?g=posts&t=2147555731,Peaceful Passing,21,591,2147614859,4Grams,"Sunday, February 21, 2021 7:43 PM "
2147485438,2147555757,/discussion.aspx?g=posts&t=2147555757,Throwing out Food,9,385,2147751955,CareGiverWife,"Sunday, February 21, 2021 1:40 PM "
2147485438,2147555772,/discussion.aspx?g=posts&t=2147555772,O.T. does anyone else use a chromebook?,0,99,2147669054,Ed1937,"Sunday, February 21, 2021 12:04 PM "
2147485438,2147555747,/discussion.aspx?g=posts&t=2147555747,HOW TO CHOOSE CARE FACILITY AND XLNT RESOURCE WHAT TO DO DAY OF ADMISSION AND AFTER,2,237,2147484236,Jo C.,"Sunday, February 21, 2021 11:58 AM "
2147485438,2147555753,/discussion.aspx?g=posts&t=2147555753,late stage 7(1),2,395,2147531164,Crushed,"Sunday, February 21, 2021 10:06 AM "
2147485438,2147555769,/discussion.aspx?g=posts&t=2147555769,If you have someone else who can persuade compliance,0,133,2147669054,Ed1937,"Sunday, February 21, 2021 9:27 AM "
2147485438,2147555754,/discussion.aspx?g=posts&t=2147555754,My first ever post,19,570,2147744618,cw2502,"Sunday, February 21, 2021 8:39 AM "
2147485438,2147554724,/discussion.aspx?g=posts&t=2147554724,Mask Miracle,18,1372,2147531164,Crushed,"Sunday, February 21, 2021 7:13 AM "
2147485438,2147555455,/discussion.aspx?g=posts&t=2147555455,Jo C,20,1347,2147669054,Ed1937,"Saturday, February 20, 2021 5:33 PM "
2147485438,2147555756,/discussion.aspx?g=posts&t=2147555756,Lobster bib,4,227,2147743057,DWck,"Saturday, February 20, 2021 1:19 PM "
2147485438,2147555758,/discussion.aspx?g=posts&t=2147555758,valadation/a good read,0,147,2147484074,jfkoc,"Saturday, February 20, 2021 1:02 PM "
2147485438,2147555750,/discussion.aspx?g=posts&t=2147555750,Sold DH Car,5,253,2147727434,JM1316,"Saturday, February 20, 2021 9:48 AM "
2147485438,2147555740,/discussion.aspx?g=posts&t=2147555740,Mixed Emotions,11,463,2147758323,MVChappy,"Saturday, February 20, 2021 9:37 AM "
2147485438,2147555742,/discussion.aspx?g=posts&t=2147555742,Reminiscing during the ice storm,4,309,2147696050,LadyTexan,"Saturday, February 20, 2021 6:41 AM "
2147485438,2147555734,/discussion.aspx?g=posts&t=2147555734,I don't feel like a man anymore,6,457,2147708927,caberr,"Friday, February 19, 2021 11:11 PM "
2147485438,2147555722,/discussion.aspx?g=posts&t=2147555722,Maryland in the US,2,304,2147483942,Michael Ellenbogen,"Friday, February 19, 2021 7:39 PM "
2147485438,2147555739,/discussion.aspx?g=posts&t=2147555739,Missing Him(1),3,260,2147762390,Potsie,"Friday, February 19, 2021 1:20 PM "
2147485438,2147555721,/discussion.aspx?g=posts&t=2147555721,Leaving water on,8,421,2147742959,mommom9,"Friday, February 19, 2021 12:38 PM "
2147485438,2147555720,/discussion.aspx?g=posts&t=2147555720,still working?,11,501,2147759772,dianewesner,"Thursday, February 18, 2021 8:58 PM "
2147485438,2147555732,/discussion.aspx?g=posts&t=2147555732,Mars Rover touchdown today,8,226,2147752023,billS,"Thursday, February 18, 2021 1:45 PM "
2147485438,2147506766,/discussion.aspx?g=posts&t=2147506766,Early stage,40,6481,2147536062,Georgiapeach,"Thursday, February 18, 2021 8:20 AM "
2147485438,2147555712,/discussion.aspx?g=posts&t=2147555712,2 Months,5,464,2147661702,ChrisBme,"Wednesday, February 17, 2021 7:27 PM "
2147485438,2147555717,/discussion.aspx?g=posts&t=2147555717,"hygiene solution, for now",2,245,2147748013,JDancer,"Wednesday, February 17, 2021 1:48 PM "
2147485438,2147488117,/discussion.aspx?g=posts&t=2147488117,crashing the spouse parter forum,12,3456,2147486568,Lillysnanna,"Wednesday, February 17, 2021 11:21 AM "
2147485438,2147555528,/discussion.aspx?g=posts&t=2147555528,Dementia mimicing Bipolar disorder?,4,497,2147596019,Chammer,"Wednesday, February 17, 2021 12:13 AM "
2147485438,2147555706,/discussion.aspx?g=posts&t=2147555706,Caregiver Support(1),0,164,2147687909,EGM,"Tuesday, February 16, 2021 11:25 AM "
2147485438,2147555691,/discussion.aspx?g=posts&t=2147555691,Pretty good memoir in the February 1 New Yorker,7,394,2147632613,Stuck in the middle,"Tuesday, February 16, 2021 8:46 AM "
2147485438,2147551307,/discussion.aspx?g=posts&t=2147551307,Is it MONTELUKAST?,7,1482,2147721453,Brezze23,"Tuesday, February 16, 2021 4:56 AM "
2147485438,2147555659,/discussion.aspx?g=posts&t=2147555659,DW Otherwise Healthy in stage 7 & can I have a life?,15,1294,2147531164,Crushed,"Monday, February 15, 2021 6:40 PM "
2147485438,2147555695,/discussion.aspx?g=posts&t=2147555695,looking for one on one caregiver therapy,4,287,2147763380,FranM,"Monday, February 15, 2021 4:01 PM "
2147485438,2147555661,/discussion.aspx?g=posts&t=2147555661,"Good news (for me and DH, anyway)",16,691,2147661697,Beachfan,"Monday, February 15, 2021 1:28 PM "
2147485438,2147555690,/discussion.aspx?g=posts&t=2147555690,Nytimes says Dementia patients twice as likely to catch cpvid,2,204,2147730211,Battlebuddy,"Monday, February 15, 2021 12:32 PM "
2147485438,2147555689,/discussion.aspx?g=posts&t=2147555689,Seems to be huge changes this week?,2,326,2147630003,ugomimi,"Monday, February 15, 2021 7:12 AM "
2147485438,2147555682,/discussion.aspx?g=posts&t=2147555682,considering MC for DH,14,538,2147634302,Judy W,"Sunday, February 14, 2021 7:57 PM "
2147485438,2147555667,/discussion.aspx?g=posts&t=2147555667,A problem with light and switch,6,438,2147744318,French,"Sunday, February 14, 2021 3:05 PM "
2147485438,2147555687,/discussion.aspx?g=posts&t=2147555687,My dear Valentine...one year later,2,281,2147602663,Katy sue,"Sunday, February 14, 2021 2:05 PM "
2147485438,2147555684,/discussion.aspx?g=posts&t=2147555684,A valentine to DW,3,263,2147531164,Crushed,"Sunday, February 14, 2021 11:16 AM "
2147485438,2147555679,/discussion.aspx?g=posts&t=2147555679,Yin and Yang,7,425,2147713639,Army_Vet60,"Sunday, February 14, 2021 9:48 AM "
2147485438,2147555571,/discussion.aspx?g=posts&t=2147555571,Just Beginning the Journey,23,1284,2147762031,EvelynL,"Saturday, February 13, 2021 6:33 PM "
2147485438,2147555673,/discussion.aspx?g=posts&t=2147555673,Masks - choosing them,10,423,2147552511,BethL,"Saturday, February 13, 2021 12:36 PM "
2147485438,2147555657,/discussion.aspx?g=posts&t=2147555657,Inpatient evaluation,8,469,2147759783,DoninNC,"Friday, February 12, 2021 3:59 PM "
2147485438,2147555626,/discussion.aspx?g=posts&t=2147555626,With Peewee decline I am going to be forced into early retirement.,18,1080,2147558063,ladypeewee,"Friday, February 12, 2021 3:04 PM "
2147485438,2147555650,/discussion.aspx?g=posts&t=2147555650,God saw you getting tired,10,509,2147683040,LUBY2883,"Friday, February 12, 2021 9:48 AM "
2147485438,2147555651,/discussion.aspx?g=posts&t=2147555651,Guilt for enjoying a break,7,364,2147495919,lqadams,"Thursday, February 11, 2021 8:14 AM "
2147485438,2147555583,/discussion.aspx?g=posts&t=2147555583,Living in the Eternal Present,7,667,2147725995,Jeff86,"Thursday, February 11, 2021 7:48 AM "
2147485438,2147555538,/discussion.aspx?g=posts&t=2147555538,So lonely and exhausted,33,1581,2147737989,LizG55,"Thursday, February 11, 2021 12:15 AM "
2147485438,2147555624,/discussion.aspx?g=posts&t=2147555624,please share your thoughts,10,654,2147748538,tryingtolearn,"Wednesday, February 10, 2021 7:07 PM "
2147485438,2147555647,/discussion.aspx?g=posts&t=2147555647,Dementia progress,3,323,2147630003,ugomimi,"Wednesday, February 10, 2021 3:36 PM "
2147485438,2147555481,/discussion.aspx?g=posts&t=2147555481,Just need to talk to my friends  (139),163,7953,2147484453,Lorita,"Wednesday, February 10, 2021 9:56 AM "
2147485438,2147496538,/discussion.aspx?g=posts&t=2147496538,Caffeine or no caffeine?,15,3054,2147510546,Sasue,"Wednesday, February 10, 2021 9:18 AM "
2147485438,2147555649,/discussion.aspx?g=posts&t=2147555649,Legal and Financial Help,5,272,2147760108,Mary Lu,"Wednesday, February 10, 2021 8:08 AM "
2147485438,2147555633,/discussion.aspx?g=posts&t=2147555633,"new on here , looking for advice",8,391,2147738560,Superdave67,"Tuesday, February 9, 2021 7:52 PM "
2147485438,2147555377,/discussion.aspx?g=posts&t=2147555377,Resentful and bitter at times,52,3322,2147760951,Nonna24,"Tuesday, February 9, 2021 7:39 PM "
2147485438,2147555610,/discussion.aspx?g=posts&t=2147555610,"M1, Marta, Any Other MD or NP, Etc. Need Expertise",17,814,2147484236,Jo C.,"Tuesday, February 9, 2021 6:06 PM "
2147485438,2147555625,/discussion.aspx?g=posts&t=2147555625,I think Peewee is at the stage where he no longer wants to.,6,543,2147558063,ladypeewee,"Tuesday, February 9, 2021 12:15 PM "
2147485438,2147555640,/discussion.aspx?g=posts&t=2147555640,Dementia and Covid risk,1,215,2147531164,Crushed,"Tuesday, February 9, 2021 10:05 AM "
2147485438,2147555620,/discussion.aspx?g=posts&t=2147555620,She's gone(1),14,524,2147735605,Ipodd,"Tuesday, February 9, 2021 6:41 AM "
2147485438,2147555617,/discussion.aspx?g=posts&t=2147555617,How long between showers,11,562,2147748538,tryingtolearn,"Monday, February 8, 2021 3:31 PM "
2147485438,2147555628,/discussion.aspx?g=posts&t=2147555628,Sudden Behavior Change,3,240,2147741332,Norma W,"Monday, February 8, 2021 3:12 PM "
2147485438,2147555608,/discussion.aspx?g=posts&t=2147555608,New here and living Groundhogs day.,9,507,2147762390,Potsie,"Monday, February 8, 2021 12:49 AM "
2147485438,2147555563,/discussion.aspx?g=posts&t=2147555563,Good meditation/sleep app?,15,562,2147749706,M1,"Sunday, February 7, 2021 5:04 PM "
2147485438,2147555613,/discussion.aspx?g=posts&t=2147555613,Pity Party(3),7,534,2147587015,JoseyWales,"Sunday, February 7, 2021 4:12 PM "
2147485438,2147555566,/discussion.aspx?g=posts&t=2147555566,Restraining order on my severe cognitively impaired husband,7,701,2147726113,Nowhere,"Sunday, February 7, 2021 3:53 PM "
2147485438,2147555595,/discussion.aspx?g=posts&t=2147555595,"Sex,Alzheimer’s and Infection",11,736,2147751955,CareGiverWife,"Sunday, February 7, 2021 9:54 AM "
2147485438,2147555594,/discussion.aspx?g=posts&t=2147555594,I guess I should feel flattered,9,481,2147669054,Ed1937,"Saturday, February 6, 2021 6:03 PM "
2147485438,2147555592,/discussion.aspx?g=posts&t=2147555592,Strange Mental Mix,9,561,2147746816,Arrowhead,"Saturday, February 6, 2021 12:01 PM "
2147485438,2147555602,/discussion.aspx?g=posts&t=2147555602,Need some freedom,3,360,2147630003,ugomimi,"Saturday, February 6, 2021 10:36 AM "
2147485438,2147555518,/discussion.aspx?g=posts&t=2147555518,Married 35 Years and Now One is Going to Memory Care,11,750,2147751405,SoCalViewOfTheOcean,"Saturday, February 6, 2021 3:50 AM "
2147485438,2147555559,/discussion.aspx?g=posts&t=2147555559,"Heartbreaks, Big and Small",8,765,2147725995,Jeff86,"Friday, February 5, 2021 6:21 PM "
2147485438,2147555492,/discussion.aspx?g=posts&t=2147555492,progression of dementia,26,1306,2147730917,Trish F,"Thursday, February 4, 2021 4:02 PM "
2147485438,2147555577,/discussion.aspx?g=posts&t=2147555577,Tony Bennett has alz.,2,290,2147669054,Ed1937,"Wednesday, February 3, 2021 6:03 PM "
2147485438,2147555546,/discussion.aspx?g=posts&t=2147555546,Respite Care while traveling,4,375,2147743513,Kibbee,"Wednesday, February 3, 2021 2:18 PM "
2147485438,2147555488,/discussion.aspx?g=posts&t=2147555488,Lewy bodies(1),8,676,2147614859,4Grams,"Wednesday, February 3, 2021 6:28 AM "
2147485438,2147555569,/discussion.aspx?g=posts&t=2147555569,Maybe some of you can use this,3,445,2147669054,Ed1937,"Wednesday, February 3, 2021 4:37 AM "
2147485438,2147555540,/discussion.aspx?g=posts&t=2147555540,Tracking device(1),8,505,2147577412,Gig Harbor,"Tuesday, February 2, 2021 11:27 PM "
2147485438,2147555545,/discussion.aspx?g=posts&t=2147555545,"Any Suggestions - Agitation, Sundowning?",5,414,2147762260,Alex_K,"Tuesday, February 2, 2021 7:06 PM "
2147485438,2147554570,/discussion.aspx?g=posts&t=2147554570,Working from Home,10,929,2147716826,RWOODS,"Tuesday, February 2, 2021 6:29 PM "
2147485438,2147555553,/discussion.aspx?g=posts&t=2147555553,Alzheimer’s Prediction May Be Found in Writing Tests,5,373,2147707314,ElaineD,"Tuesday, February 2, 2021 10:00 AM "
2147485438,2147555554,/discussion.aspx?g=posts&t=2147555554,I am wondering if every one here has gone away!,9,569,2147486651,clarkfla,"Tuesday, February 2, 2021 9:35 AM "
2147485438,2147555514,/discussion.aspx?g=posts&t=2147555514,Importance of Checking Credit Reports at least Annually,3,425,2147517111,Agent 99,"Monday, February 1, 2021 12:15 PM "
2147485438,2147553551,/discussion.aspx?g=posts&t=2147553551,How do you recharge?,24,2071,2147696050,LadyTexan,"Monday, February 1, 2021 10:25 AM "
2147485438,2147555543,/discussion.aspx?g=posts&t=2147555543,Newbie Question,6,434,2147762232,jbrucej,"Monday, February 1, 2021 9:58 AM "
2147485438,2147555531,/discussion.aspx?g=posts&t=2147555531,Hearing Aids(1),4,285,2147658925,Pipaw,"Monday, February 1, 2021 9:40 AM "
2147485438,2147555541,/discussion.aspx?g=posts&t=2147555541,The Dreaded Spreadsheet,6,460,2147759038,SteveOD,"Monday, February 1, 2021 9:29 AM "
2147485438,2147555549,/discussion.aspx?g=posts&t=2147555549,Clicking of Teeth,2,245,2147756373,Vitruvius,"Monday, February 1, 2021 8:45 AM "
2147485438,2147555276,/discussion.aspx?g=posts&t=2147555276,Placed DW in MC,31,1553,2147758287,VandyTor08,"Monday, February 1, 2021 8:30 AM "
2147485438,2147555547,/discussion.aspx?g=posts&t=2147555547,Survived covid,4,319,2147630003,ugomimi,"Monday, February 1, 2021 6:14 AM "
2147485438,2147553762,/discussion.aspx?g=posts&t=2147553762,Dementia vs Diabetes,26,1191,2147663538,Wish2Roam,"Sunday, January 31, 2021 2:54 AM "
2147485438,2147555524,/discussion.aspx?g=posts&t=2147555524,DW Recent MCI diagnosis,7,385,2147728668,robbio49,"Saturday, January 30, 2021 10:34 PM "
2147485438,2147555534,/discussion.aspx?g=posts&t=2147555534,New(1),11,364,2147762176,rebjand,"Saturday, January 30, 2021 10:05 PM "
2147485438,2147555523,/discussion.aspx?g=posts&t=2147555523,Lost in Plain Sight,8,463,2147727434,JM1316,"Saturday, January 30, 2021 10:46 AM "
2147485438,2147555446,/discussion.aspx?g=posts&t=2147555446,Jerry has passed,33,1034,2147636497,gm gypsie,"Saturday, January 30, 2021 10:10 AM "
2147485438,2147555484,/discussion.aspx?g=posts&t=2147555484,What’s new?,9,560,2147736540,David J,"Saturday, January 30, 2021 9:25 AM "
2147485438,2147555513,/discussion.aspx?g=posts&t=2147555513,Moving too Fast,7,524,2147742966,HusbandHasEO,"Friday, January 29, 2021 5:16 PM "
2147485438,2147555512,/discussion.aspx?g=posts&t=2147555512,New Covid Strains,7,386,2147749706,M1,"Friday, January 29, 2021 11:59 AM "
2147485438,2147555508,/discussion.aspx?g=posts&t=2147555508,Respite Care(10),6,422,2147658925,Pipaw,"Friday, January 29, 2021 6:31 AM "
2147485438,2147555464,/discussion.aspx?g=posts&t=2147555464,"Anesthesia, specifically propofol",7,513,2147696050,LadyTexan,"Thursday, January 28, 2021 5:28 PM "
2147485438,2147555511,/discussion.aspx?g=posts&t=2147555511,Need: Block unknown calls to Android device,2,252,2147713926,MeMyself&I,"Thursday, January 28, 2021 1:39 PM "
2147485438,2147555469,/discussion.aspx?g=posts&t=2147555469,Is it too early?,8,678,2147750214,Glopark,"Thursday, January 28, 2021 8:53 AM "
2147485438,2147555510,/discussion.aspx?g=posts&t=2147555510,Coping with grief and loss,0,224,2147709293,Ernie123,"Thursday, January 28, 2021 7:44 AM "
2147485438,2147555490,/discussion.aspx?g=posts&t=2147555490,The perils of AD and work Zoom,5,382,2147725995,Jeff86,"Wednesday, January 27, 2021 7:02 PM "
2147485438,2147555399,/discussion.aspx?g=posts&t=2147555399,"Finding out that handling the impossible, is possible....",9,694,2147546917,storycrafter`,"Wednesday, January 27, 2021 6:16 PM "
2147485438,2147555475,/discussion.aspx?g=posts&t=2147555475,Alone(4),15,909,2147531164,Crushed,"Wednesday, January 27, 2021 2:47 PM "
2147485438,2147555480,/discussion.aspx?g=posts&t=2147555480,PWD reaction to Zoom calls,3,351,2147736540,David J,"Tuesday, January 26, 2021 10:26 PM "
2147485438,2147555470,/discussion.aspx?g=posts&t=2147555470,Anger Issues(2),10,443,2147751955,CareGiverWife,"Tuesday, January 26, 2021 9:17 PM "
2147485438,2147555404,/discussion.aspx?g=posts&t=2147555404,Doc put him on Seroquel for aggressive behavior,22,785,2147722654,Miss Ripper,"Tuesday, January 26, 2021 7:23 PM "
2147485438,2147555427,/discussion.aspx?g=posts&t=2147555427,DW going into rages,15,801,2147759783,DoninNC,"Tuesday, January 26, 2021 6:58 PM "
2147485438,2147555406,/discussion.aspx?g=posts&t=2147555406,New to the Message Board Just need to vent,4,639,2147745543,maelz,"Tuesday, January 26, 2021 5:51 PM "
2147485438,2147555485,/discussion.aspx?g=posts&t=2147555485,What about God,1,336,2147677969,rgklzig,"Tuesday, January 26, 2021 3:57 PM "
2147485438,2147555468,/discussion.aspx?g=posts&t=2147555468,Sedation dentist needed,3,271,2147567281,sdavid,"Tuesday, January 26, 2021 3:35 PM "
2147485438,2147555462,/discussion.aspx?g=posts&t=2147555462,O.T. This is our town,9,428,2147669054,Ed1937,"Tuesday, January 26, 2021 2:52 PM "
2147485438,2147555314,/discussion.aspx?g=posts&t=2147555314,Just need to talk to my friends  (138),122,7603,2147484453,Lorita,"Monday, January 25, 2021 9:23 PM "
2147485438,2147555413,/discussion.aspx?g=posts&t=2147555413,I'd  like cheese with  my whine please.,10,668,2147636497,gm gypsie,"Monday, January 25, 2021 6:09 PM "
2147485438,2147555435,/discussion.aspx?g=posts&t=2147555435,Does expressive language decline before receptive language?,17,760,2147759387,SuptProf,"Monday, January 25, 2021 5:58 PM "
2147485438,2147555448,/discussion.aspx?g=posts&t=2147555448,Adding Depakote with Seroquel,3,259,2147741422,KatieKat1,"Monday, January 25, 2021 5:54 PM "
2147485438,2147555426,/discussion.aspx?g=posts&t=2147555426,What's it really like?,7,655,2147669054,Ed1937,"Monday, January 25, 2021 3:32 PM "
2147485438,2147555457,/discussion.aspx?g=posts&t=2147555457,O.T. Does anyone use Google Photos?,4,293,2147669054,Ed1937,"Monday, January 25, 2021 12:54 PM "
2147485438,2147555450,/discussion.aspx?g=posts&t=2147555450,Moving experiences?,11,431,2147759387,SuptProf,"Monday, January 25, 2021 12:02 PM "
2147485438,2147555418,/discussion.aspx?g=posts&t=2147555418,Reaching the End,17,783,2147647186,Firedoggy,"Monday, January 25, 2021 11:15 AM "
2147485438,2147555456,/discussion.aspx?g=posts&t=2147555456,jerry's story,6,444,2147636497,gm gypsie,"Monday, January 25, 2021 8:12 AM "
2147485438,2147555454,/discussion.aspx?g=posts&t=2147555454,One day of the life of a caregiver,3,371,2147614101,lsh42,"Sunday, January 24, 2021 6:57 PM "
2147485438,2147555428,/discussion.aspx?g=posts&t=2147555428,"Doctor, Dentist, and Bank...Oh My!",10,667,2147620358,White Crane,"Sunday, January 24, 2021 8:49 AM "
2147485438,2147555442,/discussion.aspx?g=posts&t=2147555442,In case your interested.,1,432,2147507354,A losing hand.,"Saturday, January 23, 2021 3:07 PM "
2147485438,2147555338,/discussion.aspx?g=posts&t=2147555338,Top caregiver tips,12,943,2147669054,Ed1937,"Saturday, January 23, 2021 12:06 PM "
2147485438,2147555430,/discussion.aspx?g=posts&t=2147555430,"when I have a bad reaction, DH has a more intense bad reaction",8,405,2147696050,LadyTexan,"Saturday, January 23, 2021 12:06 PM "
2147485438,2147555431,/discussion.aspx?g=posts&t=2147555431,How do you determine when a pain or discomfort is real,4,370,2147760041,Ssue,"Saturday, January 23, 2021 10:58 AM "
2147485438,2147555436,/discussion.aspx?g=posts&t=2147555436,A copied post from Polyanna_4good,4,305,2147669054,Ed1937,"Saturday, January 23, 2021 9:00 AM "
2147485438,2147555324,/discussion.aspx?g=posts&t=2147555324,Failed the “dry January” test,26,1216,2147743057,DWck,"Friday, January 22, 2021 6:09 PM "
2147485438,2147555371,/discussion.aspx?g=posts&t=2147555371,another new issue...size really does seem to matter,8,665,2147665783,M4family,"Thursday, January 21, 2021 6:53 PM "
2147485438,2147555367,/discussion.aspx?g=posts&t=2147555367,Tremors(1),12,599,2147760951,Nonna24,"Thursday, January 21, 2021 5:31 PM "
2147485438,2147555412,/discussion.aspx?g=posts&t=2147555412,Referred to hospice,5,313,2147760951,Nonna24,"Thursday, January 21, 2021 10:51 AM "
